座位ID,取票时间,票型ID,票型,用户ID,邮箱,订单,区域,排数,座位号,,
486019510420578,2023/11/25 18:57:00,113,PLATINUM SEATED,486540845053317,2157259@jack.com,486491019900229,,,,,
486019510420572,2023/11/25 18:57:01,113,PLATINUM SEATED,486475209372869,1693802@jack.com,486491020023493,,,,,
486019510420585,2023/11/25 19:08:04,113,PLATINUM SEATED,486556300694533,h0011217@jack.com,486493733197061,,,,,
486019510420586,2023/11/25 19:08:16,113,PLATINUM SEATED,484258538775621,yni481@jack.com,486493778060549,,,,,
486019510420583,2023/11/25 19:09:09,113,PLATINUM SEATED,486400462439557,otarlight@jack.com,486493991011845,,,,,
486019510420584,2023/11/25 19:09:30,113,PLATINUM SEATED,486408161265349,698157@jack.com,486494073222405,,,,,
486019510420594,2023/11/25 19:24:09,113,PLATINUM SEATED,486374874146117,924003@jack.com,486497667704005,,,,,
486019510420593,2023/11/25 19:24:09,113,PLATINUM SEATED,486371483170309,942@jack.com,486497667704005,,,,,
486019510420587,2023/11/25 19:24:12,113,PLATINUM SEATED,482548845925445,3362325@jack.com,486497674966277,,,,,
486019510420592,2023/11/25 19:24:14,113,PLATINUM SEATED,486868368639045,H91100018@cityu.mo,486497675654341,,,,,
486019510420591,2023/11/25 19:24:14,113,PLATINUM SEATED,486868368639045,H91100018@cityu.mo,486497675654341,,,,,
486019510420589,2023/11/25 19:24:16,113,PLATINUM SEATED,477570512556869,944809@jack.com,486497675744517,,,,,
486019510420590,2023/11/25 19:25:04,113,PLATINUM SEATED,486555183232581,2345509@jack.com,486497868469637,,,,,
486019510420588,2023/11/25 19:25:41,113,PLATINUM SEATED,482658887140357,2913682@jack.com,486498015512197,,,,,
486019510420595,2023/11/25 19:41:06,113,PLATINUM SEATED,486395535333061,a616@jack.com,486501803484613,,,,,
486019510420596,2023/11/25 19:41:43,113,PLATINUM SEATED,486509388908101,901010@jack.com,486501950862725,,,,,
486019510420597,2023/11/25 19:41:43,113,PLATINUM SEATED,486511929865413,2125774@jack.com,486501950862725,,,,,
